gs_long2,pct,condition2,cell,BioID
Aar2,5,Turbo3_A,Astrocyte,Turbo3
Coro7,98,Turbo3_A,Astrocyte,Turbo3
Rasgef1c,4,Turbo3_A,Astrocyte,Turbo3
Tmem35a,28,Turbo3_A,Astrocyte,Turbo3
Acp1,77,Turbo3_A,Astrocyte,Turbo3
Ephx1,7,Turbo3_A,Astrocyte,Turbo3
Rufy3,91,Turbo3_A,Astrocyte,Turbo3
Nos1ap,35,Turbo3_A,Astrocyte,Turbo3
Ttyh1,38,Turbo3_A,Astrocyte,Turbo3
Hacd2,42,Turbo3_A,Astrocyte,Turbo3
Pus10,14,Turbo3_A,Astrocyte,Turbo3
Oxsm,33,Turbo3_A,Astrocyte,Turbo3
Dlgap1,76,Turbo3_A,Astrocyte,Turbo3
Cmip,28,Turbo3_A,Astrocyte,Turbo3
Clvs1,44,Turbo3_A,Astrocyte,Turbo3
Plpp6,NA,Turbo3_A,Astrocyte,Turbo3
Exoc2,76,Turbo3_A,Astrocyte,Turbo3
Amotl1,40,Turbo3_A,Astrocyte,Turbo3
Cul2,81,Turbo3_A,Astrocyte,Turbo3
Phf14,14,Turbo3_A,Astrocyte,Turbo3
Phf6,24,Turbo3_A,Astrocyte,Turbo3
Rabl3,20,Turbo3_A,Astrocyte,Turbo3
Agpat3,80,Turbo3_A,Astrocyte,Turbo3
Sf3a3,22,Turbo3_A,Astrocyte,Turbo3
Shpk,11,Turbo3_A,Astrocyte,Turbo3
Wdr20,54,Turbo3_A,Astrocyte,Turbo3
Atad1,71,Turbo3_A,Astrocyte,Turbo3
Cul5,75,Turbo3_A,Astrocyte,Turbo3
Syap1,75,Turbo3_A,Astrocyte,Turbo3
Ptp4a3,17,Turbo3_A,Astrocyte,Turbo3
Sec23b,28,Turbo3_A,Astrocyte,Turbo3
Sun1,37,Turbo3_A,Astrocyte,Turbo3
Rin2,5,Turbo3_A,Astrocyte,Turbo3
Ttc9b,22,Turbo3_A,Astrocyte,Turbo3
Gabra4,46,Turbo3_A,Astrocyte,Turbo3
Tubb4a,99,Turbo3_A,Astrocyte,Turbo3
Lurap1,45,Turbo3_A,Astrocyte,Turbo3
Ndufb8,31,Turbo3_A,Astrocyte,Turbo3
Ndufv2,69,Turbo3_A,Astrocyte,Turbo3
Synj2bp,45,Turbo3_A,Astrocyte,Turbo3
Fundc2,59,Turbo3_A,Astrocyte,Turbo3
Slc25a22,95,Turbo3_A,Astrocyte,Turbo3
Calml3,4,Turbo3_A,Astrocyte,Turbo3
Idh3a,91,Turbo3_A,Astrocyte,Turbo3
Nosip,7,Turbo3_A,Astrocyte,Turbo3
Borcs6,40,Turbo3_A,Astrocyte,Turbo3
Msra,54,Turbo3_A,Astrocyte,Turbo3
Gbe1,63,Turbo3_A,Astrocyte,Turbo3
Nop56,7,Turbo3_A,Astrocyte,Turbo3
Rpap3,87,Turbo3_A,Astrocyte,Turbo3
Tmx2,79,Turbo3_A,Astrocyte,Turbo3
Trir,19,Turbo3_A,Astrocyte,Turbo3
Mrpl2,44,Turbo3_A,Astrocyte,Turbo3
Ppil2,82,Turbo3_A,Astrocyte,Turbo3
Dus2,31,Turbo3_A,Astrocyte,Turbo3
Acad8,70,Turbo3_A,Astrocyte,Turbo3
Prps1,71,Turbo3_A,Astrocyte,Turbo3
RtcA,61,Turbo3_A,Astrocyte,Turbo3
Mrpl30,15,Turbo3_A,Astrocyte,Turbo3
Apmap,74,Turbo3_A,Astrocyte,Turbo3
Iscu,41,Turbo3_A,Astrocyte,Turbo3
Chmp5,56,Turbo3_A,Astrocyte,Turbo3
Lysmd2,59,Turbo3_A,Astrocyte,Turbo3
Kctd4,33,Turbo3_A,Astrocyte,Turbo3
Dusp3,79,Turbo3_A,Astrocyte,Turbo3
Ggct,53,Turbo3_A,Astrocyte,Turbo3
Ppa1,68,Turbo3_A,Astrocyte,Turbo3
Fip1l1,33,Turbo3_A,Astrocyte,Turbo3
Dnajb4,44,Turbo3_A,Astrocyte,Turbo3
Tmem68,5,Turbo3_A,Astrocyte,Turbo3
Timm50,75,Turbo3_A,Astrocyte,Turbo3
U2af1,51,Turbo3_A,Astrocyte,Turbo3
Itpa,73,Turbo3_A,Astrocyte,Turbo3
Arpc5l,56,Turbo3_A,Astrocyte,Turbo3
Aig1,56,Turbo3_A,Astrocyte,Turbo3
Chmp4b,86,Turbo3_A,Astrocyte,Turbo3
Ndufa11,37,Turbo3_A,Astrocyte,Turbo3
Fam210b,4,Turbo3_A,Astrocyte,Turbo3
Jam3,65,Turbo3_A,Astrocyte,Turbo3
Rpl4,78,Turbo3_A,Astrocyte,Turbo3
C11orf52,31,Turbo3_A,Astrocyte,Turbo3
Ccdc91,34,Turbo3_A,Astrocyte,Turbo3
Eef1g,96,Turbo3_A,Astrocyte,Turbo3
Dennd10,2,Turbo3_A,Astrocyte,Turbo3
Arfgap3,51,Turbo3_A,Astrocyte,Turbo3
Rexo2,42,Turbo3_A,Astrocyte,Turbo3
Slirp,34,Turbo3_A,Astrocyte,Turbo3
Snx5,62,Turbo3_A,Astrocyte,Turbo3
Psmd12,64,Turbo3_A,Astrocyte,Turbo3
Ociad2,35,Turbo3_A,Astrocyte,Turbo3
Ccdc124,NA,Turbo3_A,Astrocyte,Turbo3
Efhd2,94,Turbo3_A,Astrocyte,Turbo3
Tmem126a,28,Turbo3_A,Astrocyte,Turbo3
Atg101,31,Turbo3_A,Astrocyte,Turbo3
Atg7,61,Turbo3_A,Astrocyte,Turbo3
Borcs5,27,Turbo3_A,Astrocyte,Turbo3
Isca1,69,Turbo3_A,Astrocyte,Turbo3
Spcs1,NA,Turbo3_A,Astrocyte,Turbo3
Gatm,51,Turbo3_A,Astrocyte,Turbo3
Slc22a17,48,Turbo3_A,Astrocyte,Turbo3
Aven,38,Turbo3_A,Astrocyte,Turbo3
Usp12,NA,Turbo3_A,Astrocyte,Turbo3
Echdc1,84,Turbo3_A,Astrocyte,Turbo3
Ift22,62,Turbo3_A,Astrocyte,Turbo3
Fam135b,13,Turbo3_A,Astrocyte,Turbo3
Phpt1,76,Turbo3_A,Astrocyte,Turbo3
Slc25a19,30,Turbo3_A,Astrocyte,Turbo3
Dcps,62,Turbo3_A,Astrocyte,Turbo3
Gng12,47,Turbo3_A,Astrocyte,Turbo3
Prpf4,34,Turbo3_A,Astrocyte,Turbo3
Cnn3,91,Turbo3_A,Astrocyte,Turbo3
Appbp2,7,Turbo3_A,Astrocyte,Turbo3
Zfyve19,64,Turbo3_A,Astrocyte,Turbo3
Napa,64,Turbo3_A,Astrocyte,Turbo3
Cab39l,1,Turbo3_A,Astrocyte,Turbo3
Atp5po,92,Turbo3_A,Astrocyte,Turbo3
Alg5,37,Turbo3_A,Astrocyte,Turbo3
Mcts1,64,Turbo3_A,Astrocyte,Turbo3
Haghl,54,Turbo3_A,Astrocyte,Turbo3
Slc25a18,97,Turbo3_A,Astrocyte,Turbo3
Zfpl1,5,Turbo3_A,Astrocyte,Turbo3
Prxl2b,65,Turbo3_A,Astrocyte,Turbo3
Btbd17,19,Turbo3_A,Astrocyte,Turbo3
Cyb5r1,67,Turbo3_A,Astrocyte,Turbo3
Cdip1,60,Turbo3_A,Astrocyte,Turbo3
Uqcrc2,91,Turbo3_A,Astrocyte,Turbo3
Smg9,43,Turbo3_A,Astrocyte,Turbo3
Tysnd1,4,Turbo3_A,Astrocyte,Turbo3
Gtf2h1,5,Turbo3_A,Astrocyte,Turbo3
Selenoo,21,Turbo3_A,Astrocyte,Turbo3
Cmtr1,67,Turbo3_A,Astrocyte,Turbo3
Prkar1a,36,Turbo3_A,Astrocyte,Turbo3
Csad,NA,Turbo3_A,Astrocyte,Turbo3
Alg2,83,Turbo3_A,Astrocyte,Turbo3
Aldh7a1,40,Turbo3_A,Astrocyte,Turbo3
Ap2b1,99,Turbo3_A,Astrocyte,Turbo3
Plin3,86,Turbo3_A,Astrocyte,Turbo3
Rpn2,47,Turbo3_A,Astrocyte,Turbo3
Srpra,72,Turbo3_A,Astrocyte,Turbo3
Wwp2,3,Turbo3_A,Astrocyte,Turbo3
Lman2,56,Turbo3_A,Astrocyte,Turbo3
Pgam1,97,Turbo3_A,Astrocyte,Turbo3
Acadsb,73,Turbo3_A,Astrocyte,Turbo3
Coasy,57,Turbo3_A,Astrocyte,Turbo3
Gpatch1,34,Turbo3_A,Astrocyte,Turbo3
P33monox,69,Turbo3_A,Astrocyte,Turbo3
Lonp2,2,Turbo3_A,Astrocyte,Turbo3
Cmpk1,88,Turbo3_A,Astrocyte,Turbo3
Akap8,24,Turbo3_A,Astrocyte,Turbo3
Xrn2,11,Turbo3_A,Astrocyte,Turbo3
Fam13c,30,Turbo3_A,Astrocyte,Turbo3
Armc8,21,Turbo3_A,Astrocyte,Turbo3
Apbb2,11,Turbo3_A,Astrocyte,Turbo3
Ppp1r12a,61,Turbo3_A,Astrocyte,Turbo3
Tprg1l,70,Turbo3_A,Astrocyte,Turbo3
Klc4,22,Turbo3_A,Astrocyte,Turbo3
Osbpl3,2,Turbo3_A,Astrocyte,Turbo3
Ampd2,82,Turbo3_A,Astrocyte,Turbo3
Riok3,1,Turbo3_A,Astrocyte,Turbo3
Mxra8,26,Turbo3_A,Astrocyte,Turbo3
Pdcl,48,Turbo3_A,Astrocyte,Turbo3
Foxp4,4,Turbo3_A,Astrocyte,Turbo3
Eif3k,20,Turbo3_A,Astrocyte,Turbo3
Rgs3,3,Turbo3_A,Astrocyte,Turbo3
Nebl,94,Turbo3_A,Astrocyte,Turbo3
Plxdc2,11,Turbo3_A,Astrocyte,Turbo3
Ergic1,62,Turbo3_A,Astrocyte,Turbo3
Dcaf6,19,Turbo3_A,Astrocyte,Turbo3
Dnajc10,14,Turbo3_A,Astrocyte,Turbo3
Csnk1d,67,Turbo3_A,Astrocyte,Turbo3
Cdc40,16,Turbo3_A,Astrocyte,Turbo3
Crot,60,Turbo3_A,Astrocyte,Turbo3
Gnai3,48,Turbo3_A,Astrocyte,Turbo3
Cpne8,72,Turbo3_A,Astrocyte,Turbo3
Pmpca,36,Turbo3_A,Astrocyte,Turbo3
Fbxo3,50,Turbo3_A,Astrocyte,Turbo3
Ndufa9,89,Turbo3_A,Astrocyte,Turbo3
Ndufs7,82,Turbo3_A,Astrocyte,Turbo3
Mrps11,50,Turbo3_A,Astrocyte,Turbo3
Pycr3,48,Turbo3_A,Astrocyte,Turbo3
Tomm20,59,Turbo3_A,Astrocyte,Turbo3
Pgd,77,Turbo3_A,Astrocyte,Turbo3
Xab2,83,Turbo3_A,Astrocyte,Turbo3
Pak1ip1,23,Turbo3_A,Astrocyte,Turbo3
Ssr3,15,Turbo3_A,Astrocyte,Turbo3
Eif3f,59,Turbo3_A,Astrocyte,Turbo3
Zfand6,9,Turbo3_A,Astrocyte,Turbo3
Mlst8,59,Turbo3_A,Astrocyte,Turbo3
Ndufa8,32,Turbo3_A,Astrocyte,Turbo3
Npl,12,Turbo3_A,Astrocyte,Turbo3
Ppp1r2,86,Turbo3_A,Astrocyte,Turbo3
Paics,91,Turbo3_A,Astrocyte,Turbo3
Gstk1,31,Turbo3_A,Astrocyte,Turbo3
Nacc2,18,Turbo3_A,Astrocyte,Turbo3
Nudt12,66,Turbo3_A,Astrocyte,Turbo3
Cyb5r3,96,Turbo3_A,Astrocyte,Turbo3
Slc38a3,93,Turbo3_A,Astrocyte,Turbo3
Ap3s1,68,Turbo3_A,Astrocyte,Turbo3
Mettl26,49,Turbo3_A,Astrocyte,Turbo3
Mecr,39,Turbo3_A,Astrocyte,Turbo3
Ndufb10,48,Turbo3_A,Astrocyte,Turbo3
Akr1e2,60,Turbo3_A,Astrocyte,Turbo3
Ndufs3,68,Turbo3_A,Astrocyte,Turbo3
Sdf2,19,Turbo3_A,Astrocyte,Turbo3
Crip2,98,Turbo3_A,Astrocyte,Turbo3
Mrpl4,42,Turbo3_A,Astrocyte,Turbo3
Etfb,54,Turbo3_A,Astrocyte,Turbo3
Atp5pd,86,Turbo3_A,Astrocyte,Turbo3
Gmpr,69,Turbo3_A,Astrocyte,Turbo3
Apoo,30,Turbo3_A,Astrocyte,Turbo3
Dtd1,30,Turbo3_A,Astrocyte,Turbo3
Tsc1,66,Turbo3_A,Astrocyte,Turbo3
Sacm1l,82,Turbo3_A,Astrocyte,Turbo3
Rai14,8,Turbo3_A,Astrocyte,Turbo3
Emc7,1,Turbo3_A,Astrocyte,Turbo3
Cyp4f14,22,Turbo3_A,Astrocyte,Turbo3
Lactb,44,Turbo3_A,Astrocyte,Turbo3
Senp3,22,Turbo3_A,Astrocyte,Turbo3
Serhl,8,Turbo3_A,Astrocyte,Turbo3
Parva,60,Turbo3_A,Astrocyte,Turbo3
Atp13a1,62,Turbo3_A,Astrocyte,Turbo3
Arfgap1,89,Turbo3_A,Astrocyte,Turbo3
Rp2,30,Turbo3_A,Astrocyte,Turbo3
Xpo7,66,Turbo3_A,Astrocyte,Turbo3
Clstn1,42,Turbo3_A,Astrocyte,Turbo3
Ipo7,85,Turbo3_A,Astrocyte,Turbo3
Nbea,94,Turbo3_A,Astrocyte,Turbo3
Tcf20,26,Turbo3_A,Astrocyte,Turbo3
Slc23a2,51,Turbo3_A,Astrocyte,Turbo3
Sorcs2,30,Turbo3_A,Astrocyte,Turbo3
Upf1,97,Turbo3_A,Astrocyte,Turbo3
Cpsf1,27,Turbo3_A,Astrocyte,Turbo3
Tnfrsf21,16,Turbo3_A,Astrocyte,Turbo3
Inpp4a,78,Turbo3_A,Astrocyte,Turbo3
Hsd17b11,57,Turbo3_A,Astrocyte,Turbo3
Aldh6a1,59,Turbo3_A,Astrocyte,Turbo3
Pik3ap1,1,Turbo3_A,Astrocyte,Turbo3
Pes1,2,Turbo3_A,Astrocyte,Turbo3
Nif3l1,54,Turbo3_A,Astrocyte,Turbo3
Scyl1,76,Turbo3_A,Astrocyte,Turbo3
Dpysl5,99,Turbo3_A,Astrocyte,Turbo3
Scel,10,Turbo3_A,Astrocyte,Turbo3
Enpp5,6,Turbo3_A,Astrocyte,Turbo3
Cert1,30,Turbo3_A,Astrocyte,Turbo3
Erap1,19,Turbo3_A,Astrocyte,Turbo3
Vps35,64,Turbo3_A,Astrocyte,Turbo3
Magi3,82,Turbo3_A,Astrocyte,Turbo3
Mvp,17,Turbo3_A,Astrocyte,Turbo3
Tsc22d4,84,Turbo3_A,Astrocyte,Turbo3
Ehd4,67,Turbo3_A,Astrocyte,Turbo3
Yipf5,48,Turbo3_A,Astrocyte,Turbo3
Oga,72,Turbo3_A,Astrocyte,Turbo3
Igdcc4,54,Turbo3_A,Astrocyte,Turbo3
Syt13,40,Turbo3_A,Astrocyte,Turbo3
Set,52,Turbo3_A,Astrocyte,Turbo3
Kif13a,24,Turbo3_A,Astrocyte,Turbo3
Rapgef4,59,Turbo3_A,Astrocyte,Turbo3
Rims2,52,Turbo3_A,Astrocyte,Turbo3
Stx12,49,Turbo3_A,Astrocyte,Turbo3
Fn3k,48,Turbo3_A,Astrocyte,Turbo3
Tor1a,22,Turbo3_A,Astrocyte,Turbo3
Kcnh7,5,Turbo3_A,Astrocyte,Turbo3
Osbpl5,10,Turbo3_A,Astrocyte,Turbo3
Clstn2,16,Turbo3_A,Astrocyte,Turbo3
Cars1,42,Turbo3_A,Astrocyte,Turbo3
Elp4,77,Turbo3_A,Astrocyte,Turbo3
Tfcp2,49,Turbo3_A,Astrocyte,Turbo3
Snap29,72,Turbo3_A,Astrocyte,Turbo3
Slco1c1,87,Turbo3_A,Astrocyte,Turbo3
Ralgps2,11,Turbo3_A,Astrocyte,Turbo3
Tubb3,100,Turbo3_A,Astrocyte,Turbo3
Mesd,51,Turbo3_A,Astrocyte,Turbo3
Wdr61,42,Turbo3_A,Astrocyte,Turbo3
Lima1,64,Turbo3_A,Astrocyte,Turbo3
Strn3,86,Turbo3_A,Astrocyte,Turbo3
Rdh14,79,Turbo3_A,Astrocyte,Turbo3
Cse1l,59,Turbo3_A,Astrocyte,Turbo3
Gucy1a1,33,Turbo3_A,Astrocyte,Turbo3
Znf704,31,Turbo3_A,Astrocyte,Turbo3
Ndel1,75,Turbo3_A,Astrocyte,Turbo3
Plekha2,18,Turbo3_A,Astrocyte,Turbo3
Il1rapl2,27,Turbo3_A,Astrocyte,Turbo3
Ppp1r1a,24,Turbo3_A,Astrocyte,Turbo3
Ranbp2,73,Turbo3_A,Astrocyte,Turbo3
Chrm3,22,Turbo3_A,Astrocyte,Turbo3
Chrm2,18,Turbo3_A,Astrocyte,Turbo3
Ube4b,15,Turbo3_A,Astrocyte,Turbo3
Slc15a2,81,Turbo3_A,Astrocyte,Turbo3
Arhgef7,85,Turbo3_A,Astrocyte,Turbo3
Ube3b,26,Turbo3_A,Astrocyte,Turbo3
Parvb,20,Turbo3_A,Astrocyte,Turbo3
Trappc4,55,Turbo3_A,Astrocyte,Turbo3
Nek7,NA,Turbo3_A,Astrocyte,Turbo3
Rtn3,96,Turbo3_A,Astrocyte,Turbo3
Lrba,59,Turbo3_A,Astrocyte,Turbo3
Xpo4,52,Turbo3_A,Astrocyte,Turbo3
Nckipsd,74,Turbo3_A,Astrocyte,Turbo3
Capn10,4,Turbo3_A,Astrocyte,Turbo3
Ing2,80,Turbo3_A,Astrocyte,Turbo3
Rb1cc1,30,Turbo3_A,Astrocyte,Turbo3
Gdpd2,33,Turbo3_A,Astrocyte,Turbo3
Trim2,83,Turbo3_A,Astrocyte,Turbo3
Mapk8ip3,78,Turbo3_A,Astrocyte,Turbo3
Dusp10,1,Turbo3_A,Astrocyte,Turbo3
Gsdma,32,Turbo3_A,Astrocyte,Turbo3
Eif4enif1,40,Turbo3_A,Astrocyte,Turbo3
Psmg2,53,Turbo3_A,Astrocyte,Turbo3
Anp32b,6,Turbo3_A,Astrocyte,Turbo3
Agk,85,Turbo3_A,Astrocyte,Turbo3
Dkc1,37,Turbo3_A,Astrocyte,Turbo3
Gtf2i,74,Turbo3_A,Astrocyte,Turbo3
Rnf114,35,Turbo3_A,Astrocyte,Turbo3
Tm9sf3,67,Turbo3_A,Astrocyte,Turbo3
Cldn12,32,Turbo3_A,Astrocyte,Turbo3
Jph3,59,Turbo3_A,Astrocyte,Turbo3
Jph1,30,Turbo3_A,Astrocyte,Turbo3
Rcan1,33,Turbo3_A,Astrocyte,Turbo3
Copz2,9,Turbo3_A,Astrocyte,Turbo3
Ivd,88,Turbo3_A,Astrocyte,Turbo3
Rabggta,70,Turbo3_A,Astrocyte,Turbo3
Plek,11,Turbo3_A,Astrocyte,Turbo3
Slc9a3r2,27,Turbo3_A,Astrocyte,Turbo3
Lztfl1,63,Turbo3_A,Astrocyte,Turbo3
Ide,42,Turbo3_A,Astrocyte,Turbo3
Nrip2,7,Turbo3_A,Astrocyte,Turbo3
Cwc15,13,Turbo3_A,Astrocyte,Turbo3
Palmd,35,Turbo3_A,Astrocyte,Turbo3
Dync1h1,99,Turbo3_A,Astrocyte,Turbo3
Isyna1,26,Turbo3_A,Astrocyte,Turbo3
Nit2,7,Turbo3_A,Astrocyte,Turbo3
Eefsec,16,Turbo3_A,Astrocyte,Turbo3
Stk3,10,Turbo3_A,Astrocyte,Turbo3
Stk4,46,Turbo3_A,Astrocyte,Turbo3
Lrp1b,22,Turbo3_A,Astrocyte,Turbo3
Abcb10,13,Turbo3_A,Astrocyte,Turbo3
Nudt3,70,Turbo3_A,Astrocyte,Turbo3
Jam2,28,Turbo3_A,Astrocyte,Turbo3
Ngly1,32,Turbo3_A,Astrocyte,Turbo3
Rnf14,68,Turbo3_A,Astrocyte,Turbo3
Actn2,19,Turbo3_A,Astrocyte,Turbo3
Sgpp1,12,Turbo3_A,Astrocyte,Turbo3
Lgi1,91,Turbo3_A,Astrocyte,Turbo3
Sphk2,48,Turbo3_A,Astrocyte,Turbo3
Sh2b2,17,Turbo3_A,Astrocyte,Turbo3
Prmt1,84,Turbo3_A,Astrocyte,Turbo3
Copb1,87,Turbo3_A,Astrocyte,Turbo3
Ppp1r3f,46,Turbo3_A,Astrocyte,Turbo3
Ccdc22,52,Turbo3_A,Astrocyte,Turbo3
Praf2,66,Turbo3_A,Astrocyte,Turbo3
Nup50,57,Turbo3_A,Astrocyte,Turbo3
Inpp5e,13,Turbo3_A,Astrocyte,Turbo3
Dazap1,37,Turbo3_A,Astrocyte,Turbo3
Akr1a1,85,Turbo3_A,Astrocyte,Turbo3
Ddx21,83,Turbo3_A,Astrocyte,Turbo3
Mrps34,12,Turbo3_A,Astrocyte,Turbo3
Tulp4,24,Turbo3_A,Astrocyte,Turbo3
Slc29a1,35,Turbo3_A,Astrocyte,Turbo3
Panx1,14,Turbo3_A,Astrocyte,Turbo3
Sv2a,96,Turbo3_A,Astrocyte,Turbo3
Slc12a4,69,Turbo3_A,Astrocyte,Turbo3
Ralb,16,Turbo3_A,Astrocyte,Turbo3
Acin1,67,Turbo3_A,Astrocyte,Turbo3
Plscr3,52,Turbo3_A,Astrocyte,Turbo3
Flii,42,Turbo3_A,Astrocyte,Turbo3
Abcb9,26,Turbo3_A,Astrocyte,Turbo3
Kcnip2,12,Turbo3_A,Astrocyte,Turbo3
Rpf2,10,Turbo3_A,Astrocyte,Turbo3
Tamalin,15,Turbo3_A,Astrocyte,Turbo3
Rilpl1,23,Turbo3_A,Astrocyte,Turbo3
Paqr4,36,Turbo3_A,Astrocyte,Turbo3
Fads3,3,Turbo3_A,Astrocyte,Turbo3
Tacc2,9,Turbo3_A,Astrocyte,Turbo3
Rnase4,14,Turbo3_A,Astrocyte,Turbo3
Rpl38,60,Turbo3_A,Astrocyte,Turbo3
Lancl2,75,Turbo3_A,Astrocyte,Turbo3
Sars2,47,Turbo3_A,Astrocyte,Turbo3
Sh3bgrl,39,Turbo3_A,Astrocyte,Turbo3
Pfn2,97,Turbo3_A,Astrocyte,Turbo3
Cacng4,17,Turbo3_A,Astrocyte,Turbo3
Cacng3,66,Turbo3_A,Astrocyte,Turbo3
Tdp2,21,Turbo3_A,Astrocyte,Turbo3
Smpd3,60,Turbo3_A,Astrocyte,Turbo3
Tuba8,30,Turbo3_A,Astrocyte,Turbo3
Ube2j1,37,Turbo3_A,Astrocyte,Turbo3
Psmg1,31,Turbo3_A,Astrocyte,Turbo3
Pdk2,57,Turbo3_A,Astrocyte,Turbo3
Kcnq5,30,Turbo3_A,Astrocyte,Turbo3
Sh3glb1,56,Turbo3_A,Astrocyte,Turbo3
Myg1,27,Turbo3_A,Astrocyte,Turbo3
Mlh1,10,Turbo3_A,Astrocyte,Turbo3
Hspb8,34,Turbo3_A,Astrocyte,Turbo3
Kcnq4,78,Turbo3_A,Astrocyte,Turbo3
Uchl3,53,Turbo3_A,Astrocyte,Turbo3
Cend1,90,Turbo3_A,Astrocyte,Turbo3
Ap4m1,13,Turbo3_A,Astrocyte,Turbo3
Ap3m1,69,Turbo3_A,Astrocyte,Turbo3
Scamp5,80,Turbo3_A,Astrocyte,Turbo3
Nectin1,61,Turbo3_A,Astrocyte,Turbo3
Mrpl39,37,Turbo3_A,Astrocyte,Turbo3
Stx6,33,Turbo3_A,Astrocyte,Turbo3
Tmod2,81,Turbo3_A,Astrocyte,Turbo3
Slc30a7,55,Turbo3_A,Astrocyte,Turbo3
Hyou1,40,Turbo3_A,Astrocyte,Turbo3
Habp4,49,Turbo3_A,Astrocyte,Turbo3
Adrm1,66,Turbo3_A,Astrocyte,Turbo3
Scamp4,49,Turbo3_A,Astrocyte,Turbo3
Extl1,4,Turbo3_A,Astrocyte,Turbo3
Nudt5,66,Turbo3_A,Astrocyte,Turbo3
Hip1r,73,Turbo3_A,Astrocyte,Turbo3
Slc5a3,33,Turbo3_A,Astrocyte,Turbo3
Fmn2,80,Turbo3_A,Astrocyte,Turbo3
Fmnl1,33,Turbo3_A,Astrocyte,Turbo3
Gde1,12,Turbo3_A,Astrocyte,Turbo3
Pals2,95,Turbo3_A,Astrocyte,Turbo3
Pals1,80,Turbo3_A,Astrocyte,Turbo3
Nectin3,57,Turbo3_A,Astrocyte,Turbo3
Sacs,34,Turbo3_A,Astrocyte,Turbo3
Tgm1,14,Turbo3_A,Astrocyte,Turbo3
Scly,10,Turbo3_A,Astrocyte,Turbo3
Sart3,70,Turbo3_A,Astrocyte,Turbo3
Aldh9a1,72,Turbo3_A,Astrocyte,Turbo3
Zmym3,7,Turbo3_A,Astrocyte,Turbo3
Dclk1,98,Turbo3_A,Astrocyte,Turbo3
Grb14,9,Turbo3_A,Astrocyte,Turbo3
Mtor,54,Turbo3_A,Astrocyte,Turbo3
Cd2ap,21,Turbo3_A,Astrocyte,Turbo3
Git2,46,Turbo3_A,Astrocyte,Turbo3
Sec61a2,29,Turbo3_A,Astrocyte,Turbo3
Bag3,69,Turbo3_A,Astrocyte,Turbo3
Cul3,84,Turbo3_A,Astrocyte,Turbo3
Auh,75,Turbo3_A,Astrocyte,Turbo3
Hic2,2,Turbo3_A,Astrocyte,Turbo3
Rabgef1,41,Turbo3_A,Astrocyte,Turbo3
Mink1,97,Turbo3_A,Astrocyte,Turbo3
Kcnj10,92,Turbo3_A,Astrocyte,Turbo3
Arpc3,79,Turbo3_A,Astrocyte,Turbo3
Cdc42ep4,98,Turbo3_A,Astrocyte,Turbo3
Usp14,82,Turbo3_A,Astrocyte,Turbo3
Epb41l4b,36,Turbo3_A,Astrocyte,Turbo3
Znf207,28,Turbo3_A,Astrocyte,Turbo3
Stard10,20,Turbo3_A,Astrocyte,Turbo3
Ap3b2,96,Turbo3_A,Astrocyte,Turbo3
Trappc2l,2,Turbo3_A,Astrocyte,Turbo3
Dolpp1,21,Turbo3_A,Astrocyte,Turbo3
Edf1,16,Turbo3_A,Astrocyte,Turbo3
Txnrd1,52,Turbo3_A,Astrocyte,Turbo3
Neu3,34,Turbo3_A,Astrocyte,Turbo3
Myo18a,77,Turbo3_A,Astrocyte,Turbo3
Csnk1e,57,Turbo3_A,Astrocyte,Turbo3
Rasgrp2,55,Turbo3_A,Astrocyte,Turbo3
Glrx,73,Turbo3_A,Astrocyte,Turbo3
Rhoa,95,Turbo3_A,Astrocyte,Turbo3
Acsl4,44,Turbo3_A,Astrocyte,Turbo3
Cln8,20,Turbo3_A,Astrocyte,Turbo3
Psma6,43,Turbo3_A,Astrocyte,Turbo3
Hapln1,77,Turbo3_A,Astrocyte,Turbo3
Prep,83,Turbo3_A,Astrocyte,Turbo3
Pin1,82,Turbo3_A,Astrocyte,Turbo3
Sema7a,45,Turbo3_A,Astrocyte,Turbo3
Mid2,10,Turbo3_A,Astrocyte,Turbo3
Ptk2b,84,Turbo3_A,Astrocyte,Turbo3
Srcin1,95,Turbo3_A,Astrocyte,Turbo3
Naga,45,Turbo3_A,Astrocyte,Turbo3
Ccnt1,19,Turbo3_A,Astrocyte,Turbo3
Homer2,9,Turbo3_A,Astrocyte,Turbo3
Asap1,88,Turbo3_A,Astrocyte,Turbo3
Cyth1,61,Turbo3_A,Astrocyte,Turbo3
Trpc5,2,Turbo3_A,Astrocyte,Turbo3
Son,49,Turbo3_A,Astrocyte,Turbo3
Dguok,26,Turbo3_A,Astrocyte,Turbo3
Dpf1,2,Turbo3_A,Astrocyte,Turbo3
Cyhr1,1,Turbo3_A,Astrocyte,Turbo3
Drg2,87,Turbo3_A,Astrocyte,Turbo3
Limd1,51,Turbo3_A,Astrocyte,Turbo3
Chm,63,Turbo3_A,Astrocyte,Turbo3
Acss2,87,Turbo3_A,Astrocyte,Turbo3
Apbb1,70,Turbo3_A,Astrocyte,Turbo3
Copg2,96,Turbo3_A,Astrocyte,Turbo3
Cpsf3,18,Turbo3_A,Astrocyte,Turbo3
Kif21b,41,Turbo3_A,Astrocyte,Turbo3
Kif21a,73,Turbo3_A,Astrocyte,Turbo3
Jmy,72,Turbo3_A,Astrocyte,Turbo3
