gs_long2,pct,condition2,cell,BioID
Spta1,NA,NL2_N,Neuron,NL2
Zfp2,NA,NL2_N,Neuron,NL2
Hck,NA,NL2_N,Neuron,NL2
Hsp90b1,81,NL2_N,Neuron,NL2
Mdh2,NA,NL2_N,Neuron,NL2
Camk4,NA,NL2_N,Neuron,NL2
Nefl,NA,NL2_N,Neuron,NL2
Nefm,NA,NL2_N,Neuron,NL2
Nras,NA,NL2_N,Neuron,NL2
Gnai2,85,NL2_N,Neuron,NL2
KRT16,NA,NL2_N,Neuron,NL2
Itgb1,56,NL2_N,Neuron,NL2
Ncl,NA,NL2_N,Neuron,NL2
Pgk1,NA,NL2_N,Neuron,NL2
Nudt10,NA,NL2_N,Neuron,NL2
Rc3h2,NA,NL2_N,Neuron,NL2
Lrrc4b,96,NL2_N,Neuron,NL2
Igsf11,65,NL2_N,Neuron,NL2
Wipf3,NA,NL2_N,Neuron,NL2
Lynx1,44,NL2_N,Neuron,NL2
Eef1a1,NA,NL2_N,Neuron,NL2
Alad,NA,NL2_N,Neuron,NL2
Ctsb,55,NL2_N,Neuron,NL2
Eif4a2,NA,NL2_N,Neuron,NL2
Mapt,NA,NL2_N,Neuron,NL2
Txn,NA,NL2_N,Neuron,NL2
Gstm1,NA,NL2_N,Neuron,NL2
Rras,12,NL2_N,Neuron,NL2
Slc3a2,86,NL2_N,Neuron,NL2
H1f0,NA,NL2_N,Neuron,NL2
Parp1,NA,NL2_N,Neuron,NL2
Lamp1,NA,NL2_N,Neuron,NL2
Hsp90ab1,97,NL2_N,Neuron,NL2
Dmd,NA,NL2_N,Neuron,NL2
L1cam,NA,NL2_N,Neuron,NL2
Camk2a,NA,NL2_N,Neuron,NL2
Itpr1,43,NL2_N,Neuron,NL2
Tcp1,NA,NL2_N,Neuron,NL2
Prkar2a,NA,NL2_N,Neuron,NL2
Pfkl,NA,NL2_N,Neuron,NL2
Chrm1,NA,NL2_N,Neuron,NL2
Cntn1,NA,NL2_N,Neuron,NL2
Rpl7a,NA,NL2_N,Neuron,NL2
Gsn,83,NL2_N,Neuron,NL2
Ncam1,NA,NL2_N,Neuron,NL2
KRT10,NA,NL2_N,Neuron,NL2
KRT5,NA,NL2_N,Neuron,NL2
Gpd1,NA,NL2_N,Neuron,NL2
Atp1b1,96,NL2_N,Neuron,NL2
Rpl27a,70,NL2_N,Neuron,NL2
Rps16,NA,NL2_N,Neuron,NL2
Rpl7,NA,NL2_N,Neuron,NL2
Mdh1,NA,NL2_N,Neuron,NL2
Rpsa,NA,NL2_N,Neuron,NL2
Calr,88,NL2_N,Neuron,NL2
Atp1b2,NA,NL2_N,Neuron,NL2
Srp54,NA,NL2_N,Neuron,NL2
Psmd3,NA,NL2_N,Neuron,NL2
Lmnb1,NA,NL2_N,Neuron,NL2
Anxa6,NA,NL2_N,Neuron,NL2
Rplp0,NA,NL2_N,Neuron,NL2
Map1b,NA,NL2_N,Neuron,NL2
Glul,NA,NL2_N,Neuron,NL2
Cdh2,83,NL2_N,Neuron,NL2
Insr,14,NL2_N,Neuron,NL2
Ntrk2,68,NL2_N,Neuron,NL2
Cd44,NA,NL2_N,Neuron,NL2
Kcnc1,61,NL2_N,Neuron,NL2
Nme1,NA,NL2_N,Neuron,NL2
Usp53,NA,NL2_N,Neuron,NL2
Prkce,NA,NL2_N,Neuron,NL2
Met,3,NL2_N,Neuron,NL2
Ldhb,97,NL2_N,Neuron,NL2
Blk,2,NL2_N,Neuron,NL2
Slc4a3,59,NL2_N,Neuron,NL2
Cnp,NA,NL2_N,Neuron,NL2
Kcna1,34,NL2_N,Neuron,NL2
Kcna3,41,NL2_N,Neuron,NL2
Ass1,NA,NL2_N,Neuron,NL2
Sptan1,NA,NL2_N,Neuron,NL2
Gapdh,NA,NL2_N,Neuron,NL2
Hspa2,NA,NL2_N,Neuron,NL2
Eno1,NA,NL2_N,Neuron,NL2
Eno2,NA,NL2_N,Neuron,NL2
Ptbp1,NA,NL2_N,Neuron,NL2
Ap2a1,NA,NL2_N,Neuron,NL2
Ap2a2,NA,NL2_N,Neuron,NL2
Selenbp1,NA,NL2_N,Neuron,NL2
Hk1,NA,NL2_N,Neuron,NL2
Ppia,NA,NL2_N,Neuron,NL2
Tpi1,NA,NL2_N,Neuron,NL2
Slc2a1,62,NL2_N,Neuron,NL2
Ptpra,NA,NL2_N,Neuron,NL2
Ctsd,64,NL2_N,Neuron,NL2
Bsg,53,NL2_N,Neuron,NL2
Slc7a2,NA,NL2_N,Neuron,NL2
Hmgn1,NA,NL2_N,Neuron,NL2
Rps6ka3,19,NL2_N,Neuron,NL2
Cfl1,NA,NL2_N,Neuron,NL2
Phka1,NA,NL2_N,Neuron,NL2
Gnao1,NA,NL2_N,Neuron,NL2
KRT15,NA,NL2_N,Neuron,NL2
KRT4,NA,NL2_N,Neuron,NL2
Fasn,NA,NL2_N,Neuron,NL2
Gstp1,NA,NL2_N,Neuron,NL2
Nefh,NA,NL2_N,Neuron,NL2
Rpl13a,NA,NL2_N,Neuron,NL2
Mpv17,NA,NL2_N,Neuron,NL2
Serpinh1,28,NL2_N,Neuron,NL2
Cox5b,NA,NL2_N,Neuron,NL2
Hspa5,NA,NL2_N,Neuron,NL2
Prdx3,85,NL2_N,Neuron,NL2
Vim,NA,NL2_N,Neuron,NL2
Map2,NA,NL2_N,Neuron,NL2
Prkca,NA,NL2_N,Neuron,NL2
Mag,NA,NL2_N,Neuron,NL2
Gna11,NA,NL2_N,Neuron,NL2
Cst3,NA,NL2_N,Neuron,NL2
Eno3,NA,NL2_N,Neuron,NL2
Pcsk2,31,NL2_N,Neuron,NL2
Emb,7,NL2_N,Neuron,NL2
NA,NA,NL2_N,Neuron,NL2
Cbl,NA,NL2_N,Neuron,NL2
Gabrg2,86,NL2_N,Neuron,NL2
Ap1g1,NA,NL2_N,Neuron,NL2
Hmbs,NA,NL2_N,Neuron,NL2
Eif3a,NA,NL2_N,Neuron,NL2
Gja1,NA,NL2_N,Neuron,NL2
Prkch,1,NL2_N,Neuron,NL2
Pnp,NA,NL2_N,Neuron,NL2
Pcmt1,NA,NL2_N,Neuron,NL2
Gria1,94,NL2_N,Neuron,NL2
Gria2,99,NL2_N,Neuron,NL2
Cat,NA,NL2_N,Neuron,NL2
Bcat1,NA,NL2_N,Neuron,NL2
Ppib,42,NL2_N,Neuron,NL2
Lta4h,NA,NL2_N,Neuron,NL2
Aldh1a1,NA,NL2_N,Neuron,NL2
M6pr,NA,NL2_N,Neuron,NL2
Rps2,NA,NL2_N,Neuron,NL2
Lyn,NA,NL2_N,Neuron,NL2
Tln1,NA,NL2_N,Neuron,NL2
Ezr,NA,NL2_N,Neuron,NL2
Msn,NA,NL2_N,Neuron,NL2
Rdx,NA,NL2_N,Neuron,NL2
Gabra2,86,NL2_N,Neuron,NL2
Gabra3,91,NL2_N,Neuron,NL2
Ctnna1,NA,NL2_N,Neuron,NL2
Glud1,NA,NL2_N,Neuron,NL2
Psmd7,NA,NL2_N,Neuron,NL2
Sars,NA,NL2_N,Neuron,NL2
Marcks,NA,NL2_N,Neuron,NL2
Fkbp1a,NA,NL2_N,Neuron,NL2
Snrpb,NA,NL2_N,Neuron,NL2
Cers1,41,NL2_N,Neuron,NL2
Map4,NA,NL2_N,Neuron,NL2
Gna12,51,NL2_N,Neuron,NL2
Gna13,NA,NL2_N,Neuron,NL2
Plaa,NA,NL2_N,Neuron,NL2
Rpl3,NA,NL2_N,Neuron,NL2
Rasgrf1,NA,NL2_N,Neuron,NL2
Gabrg3,32,NL2_N,Neuron,NL2
Pdia3,NA,NL2_N,Neuron,NL2
Braf,NA,NL2_N,Neuron,NL2
Mt3,NA,NL2_N,Neuron,NL2
Aco1,NA,NL2_N,Neuron,NL2
Apex1,49,NL2_N,Neuron,NL2
Adh5,NA,NL2_N,Neuron,NL2
Slc6a9,58,NL2_N,Neuron,NL2
Camk2b,NA,NL2_N,Neuron,NL2
Nap1l1,NA,NL2_N,Neuron,NL2
Atxn10,NA,NL2_N,Neuron,NL2
Celf1,NA,NL2_N,Neuron,NL2
Nckap1,92,NL2_N,Neuron,NL2
Septin4,NA,NL2_N,Neuron,NL2
Napb,79,NL2_N,Neuron,NL2
Marcksl1,NA,NL2_N,Neuron,NL2
Kif5c,NA,NL2_N,Neuron,NL2
Kif2a,NA,NL2_N,Neuron,NL2
Kif3a,NA,NL2_N,Neuron,NL2
Ptprm,15,NL2_N,Neuron,NL2
Prkcd,NA,NL2_N,Neuron,NL2
Pabpc1,NA,NL2_N,Neuron,NL2
Gnb4,NA,NL2_N,Neuron,NL2
Vcam1,28,NL2_N,Neuron,NL2
Nedd8,NA,NL2_N,Neuron,NL2
Ckmt1,NA,NL2_N,Neuron,NL2
Fkbp4,NA,NL2_N,Neuron,NL2
Gna14,11,NL2_N,Neuron,NL2
Sstr2,NA,NL2_N,Neuron,NL2
Sstr3,47,NL2_N,Neuron,NL2
Ctnnd1,95,NL2_N,Neuron,NL2
Aimp1,NA,NL2_N,Neuron,NL2
Prkar2b,NA,NL2_N,Neuron,NL2
Slc6a1,93,NL2_N,Neuron,NL2
Slc6a11,NA,NL2_N,Neuron,NL2
Akt1,NA,NL2_N,Neuron,NL2
Dbi,NA,NL2_N,Neuron,NL2
Map2k1,NA,NL2_N,Neuron,NL2
Slc2a3,88,NL2_N,Neuron,NL2
Chrm4,50,NL2_N,Neuron,NL2
Drg1,NA,NL2_N,Neuron,NL2
Kras,NA,NL2_N,Neuron,NL2
Wars,NA,NL2_N,Neuron,NL2
Kif1a,NA,NL2_N,Neuron,NL2
Ranbp1,NA,NL2_N,Neuron,NL2
Ptk2,NA,NL2_N,Neuron,NL2
Mif,51,NL2_N,Neuron,NL2
Ephx2,NA,NL2_N,Neuron,NL2
Usp4,NA,NL2_N,Neuron,NL2
Ptpn11,NA,NL2_N,Neuron,NL2
Rab5c,76,NL2_N,Neuron,NL2
Rab6a,57,NL2_N,Neuron,NL2
Rab21,60,NL2_N,Neuron,NL2
Rab12,51,NL2_N,Neuron,NL2
Rab22a,NA,NL2_N,Neuron,NL2
Rab23,62,NL2_N,Neuron,NL2
Rab24,NA,NL2_N,Neuron,NL2
Rab18,NA,NL2_N,Neuron,NL2
Htr2a,26,NL2_N,Neuron,NL2
Grin2a,95,NL2_N,Neuron,NL2
Grin1,92,NL2_N,Neuron,NL2
Pdha1,89,NL2_N,Neuron,NL2
KRT9,NA,NL2_N,Neuron,NL2
Canx,NA,NL2_N,Neuron,NL2
Ap1m1,66,NL2_N,Neuron,NL2
Prdx1,NA,NL2_N,Neuron,NL2
Gpm6a,92,NL2_N,Neuron,NL2
Gpm6b,91,NL2_N,Neuron,NL2
Ptpn1,40,NL2_N,Neuron,NL2
Ptprk,8,NL2_N,Neuron,NL2
Ptpn12,NA,NL2_N,Neuron,NL2
KRT2,NA,NL2_N,Neuron,NL2
Kdr,NA,NL2_N,Neuron,NL2
Fmr1,NA,NL2_N,Neuron,NL2
Rpl12,NA,NL2_N,Neuron,NL2
Rpl18,NA,NL2_N,Neuron,NL2
Sar1a,42,NL2_N,Neuron,NL2
Gnl1,NA,NL2_N,Neuron,NL2
Ppm1b,NA,NL2_N,Neuron,NL2
Por,61,NL2_N,Neuron,NL2
Hspa9,NA,NL2_N,Neuron,NL2
Cdh4,62,NL2_N,Neuron,NL2
Dnm1,NA,NL2_N,Neuron,NL2
Dnm2,NA,NL2_N,Neuron,NL2
Grik2,54,NL2_N,Neuron,NL2
Tjp1,93,NL2_N,Neuron,NL2
Fyn,91,NL2_N,Neuron,NL2
Cap1,NA,NL2_N,Neuron,NL2
Tkt,NA,NL2_N,Neuron,NL2
Vps26a,61,NL2_N,Neuron,NL2
Rpl28,70,NL2_N,Neuron,NL2
Acsl1,NA,NL2_N,Neuron,NL2
Abca1,NA,NL2_N,Neuron,NL2
Abca2,7,NL2_N,Neuron,NL2
Csk,78,NL2_N,Neuron,NL2
Matk,NA,NL2_N,Neuron,NL2
Eci1,NA,NL2_N,Neuron,NL2
Septin2,NA,NL2_N,Neuron,NL2
Stat3,NA,NL2_N,Neuron,NL2
Stat5b,NA,NL2_N,Neuron,NL2
Pik3ca,NA,NL2_N,Neuron,NL2
Eps15,NA,NL2_N,Neuron,NL2
Pura,NA,NL2_N,Neuron,NL2
Lifr,29,NL2_N,Neuron,NL2
Htt,NA,NL2_N,Neuron,NL2
Cct8,NA,NL2_N,Neuron,NL2
Slc1a2,99,NL2_N,Neuron,NL2
Nodal,NA,NL2_N,Neuron,NL2
Msh2,9,NL2_N,Neuron,NL2
Hist1h1e,NA,NL2_N,Neuron,NL2
Akr1b1,NA,NL2_N,Neuron,NL2
Akr1b8,42,NL2_N,Neuron,NL2
Acadm,53,NL2_N,Neuron,NL2
Rangap1,NA,NL2_N,Neuron,NL2
Sipa1,21,NL2_N,Neuron,NL2
Syt1,98,NL2_N,Neuron,NL2
Cdkn1b,NA,NL2_N,Neuron,NL2
Nsf,NA,NL2_N,Neuron,NL2
Vps4b,NA,NL2_N,Neuron,NL2
Psmc2,NA,NL2_N,Neuron,NL2
Rab11b,60,NL2_N,Neuron,NL2
Ina,NA,NL2_N,Neuron,NL2
Nf2,63,NL2_N,Neuron,NL2
Adss2,NA,NL2_N,Neuron,NL2
Myo1b,NA,NL2_N,Neuron,NL2
Brcc3,NA,NL2_N,Neuron,NL2
Nedd4,NA,NL2_N,Neuron,NL2
Yap1,NA,NL2_N,Neuron,NL2
Stt3a,49,NL2_N,Neuron,NL2
Cryz,54,NL2_N,Neuron,NL2
Rph3a,NA,NL2_N,Neuron,NL2
Pla2g4a,40,NL2_N,Neuron,NL2
Aldh2,NA,NL2_N,Neuron,NL2
Grm8,71,NL2_N,Neuron,NL2
Cnr1,72,NL2_N,Neuron,NL2
Capza1,NA,NL2_N,Neuron,NL2
Capza2,NA,NL2_N,Neuron,NL2
Capzb,NA,NL2_N,Neuron,NL2
Srprb,NA,NL2_N,Neuron,NL2
Map2k4,NA,NL2_N,Neuron,NL2
Gfpt1,NA,NL2_N,Neuron,NL2
Pfkm,NA,NL2_N,Neuron,NL2
Rpl6,NA,NL2_N,Neuron,NL2
Rpl29,NA,NL2_N,Neuron,NL2
Crat,NA,NL2_N,Neuron,NL2
Crkl,NA,NL2_N,Neuron,NL2
Rpl5,NA,NL2_N,Neuron,NL2
Rpl13,68,NL2_N,Neuron,NL2
Anxa5,65,NL2_N,Neuron,NL2
Glrb,51,NL2_N,Neuron,NL2
Epb41,NA,NL2_N,Neuron,NL2
Gad1,NA,NL2_N,Neuron,NL2
Gad2,NA,NL2_N,Neuron,NL2
Abcd1,4,NL2_N,Neuron,NL2
Ppp3cb,NA,NL2_N,Neuron,NL2
Ppp3cc,66,NL2_N,Neuron,NL2
Kcnj6,49,NL2_N,Neuron,NL2
Kcnj9,31,NL2_N,Neuron,NL2
Lmna,65,NL2_N,Neuron,NL2
Hspa4l,NA,NL2_N,Neuron,NL2
Cbr1,NA,NL2_N,Neuron,NL2
Gstm5,NA,NL2_N,Neuron,NL2
Slc25a4,100,NL2_N,Neuron,NL2
Cit,NA,NL2_N,Neuron,NL2
Camlg,83,NL2_N,Neuron,NL2
Hnrnpa1,NA,NL2_N,Neuron,NL2
Inpp1,NA,NL2_N,Neuron,NL2
Ppm1a,NA,NL2_N,Neuron,NL2
Pcyt1a,NA,NL2_N,Neuron,NL2
Cdk5,NA,NL2_N,Neuron,NL2
Bckdha,NA,NL2_N,Neuron,NL2
Ahcy,67,NL2_N,Neuron,NL2
Gdi1,NA,NL2_N,Neuron,NL2
Atp6v1a,NA,NL2_N,Neuron,NL2
Atp6v1e1,NA,NL2_N,Neuron,NL2
Gabrb1,64,NL2_N,Neuron,NL2
Pa2g4,NA,NL2_N,Neuron,NL2
Dvl1,NA,NL2_N,Neuron,NL2
Rab7a,84,NL2_N,Neuron,NL2
Ppox,NA,NL2_N,Neuron,NL2
Rpl9,NA,NL2_N,Neuron,NL2
Plcb3,NA,NL2_N,Neuron,NL2
Hsd17b4,NA,NL2_N,Neuron,NL2
Clcn3,NA,NL2_N,Neuron,NL2
Adcy7,14,NL2_N,Neuron,NL2
Adcy9,86,NL2_N,Neuron,NL2
Hdgf,NA,NL2_N,Neuron,NL2
Atp6v0d1,NA,NL2_N,Neuron,NL2
Fabp7,NA,NL2_N,Neuron,NL2
Slc25a5,NA,NL2_N,Neuron,NL2
Slc1a1,37,NL2_N,Neuron,NL2
Slc1a5,NA,NL2_N,Neuron,NL2
Nek1,NA,NL2_N,Neuron,NL2
Kcnj12,7,NL2_N,Neuron,NL2
Kcnj4,67,NL2_N,Neuron,NL2
Tst,NA,NL2_N,Neuron,NL2
Jak1,NA,NL2_N,Neuron,NL2
Usp10,NA,NL2_N,Neuron,NL2
Pkm,98,NL2_N,Neuron,NL2
Ndufs6,NA,NL2_N,Neuron,NL2
Rida,10,NL2_N,Neuron,NL2
Efnb1,63,NL2_N,Neuron,NL2
Efnb2,75,NL2_N,Neuron,NL2
Tmem165,NA,NL2_N,Neuron,NL2
Epb41l4a,NA,NL2_N,Neuron,NL2
Dbt,NA,NL2_N,Neuron,NL2
Rabggtb,NA,NL2_N,Neuron,NL2
Fdft1,4,NL2_N,Neuron,NL2
Pitpna,74,NL2_N,Neuron,NL2
Pitpnb,51,NL2_N,Neuron,NL2
Slc16a1,NA,NL2_N,Neuron,NL2
Rab2a,80,NL2_N,Neuron,NL2
Anapc1,NA,NL2_N,Neuron,NL2
Idh2,NA,NL2_N,Neuron,NL2
Stom,NA,NL2_N,Neuron,NL2
Stmn1,NA,NL2_N,Neuron,NL2
Rad23b,NA,NL2_N,Neuron,NL2
Ephb3,49,NL2_N,Neuron,NL2
Ephb2,49,NL2_N,Neuron,NL2
Psmc4,NA,NL2_N,Neuron,NL2
Adsl,NA,NL2_N,Neuron,NL2
Ddx6,NA,NL2_N,Neuron,NL2
Ptpn5,66,NL2_N,Neuron,NL2
Adprh,44,NL2_N,Neuron,NL2
Slc12a2,74,NL2_N,Neuron,NL2
Ncan,NA,NL2_N,Neuron,NL2
Aqp4,NA,NL2_N,Neuron,NL2
Abcd3,NA,NL2_N,Neuron,NL2
Rab8a,NA,NL2_N,Neuron,NL2
Adk,57,NL2_N,Neuron,NL2
Cdh11,60,NL2_N,Neuron,NL2
Golga3,NA,NL2_N,Neuron,NL2
Atp5mf,NA,NL2_N,Neuron,NL2
Arpp19,14,NL2_N,Neuron,NL2
Rab4a,NA,NL2_N,Neuron,NL2
Nudt2,NA,NL2_N,Neuron,NL2
Atp5f1e,NA,NL2_N,Neuron,NL2
Dynlt3,27,NL2_N,Neuron,NL2
Cox7b,NA,NL2_N,Neuron,NL2
Cyb5a,33,NL2_N,Neuron,NL2
Usp5,NA,NL2_N,Neuron,NL2
Atp5f1b,NA,NL2_N,Neuron,NL2
Ctbp2,NA,NL2_N,Neuron,NL2
Slc1a3,NA,NL2_N,Neuron,NL2
Maz,NA,NL2_N,Neuron,NL2
Wfs1,61,NL2_N,Neuron,NL2
Fus,NA,NL2_N,Neuron,NL2
Evc,NA,NL2_N,Neuron,NL2
Pcbp3,NA,NL2_N,Neuron,NL2
Pcbp4,NA,NL2_N,Neuron,NL2
Samsn1,NA,NL2_N,Neuron,NL2
Erp29,74,NL2_N,Neuron,NL2
Eef1d,NA,NL2_N,Neuron,NL2
Actn4,NA,NL2_N,Neuron,NL2
Slc16a3,11,NL2_N,Neuron,NL2
Rasa2,NA,NL2_N,Neuron,NL2
Plscr4,NA,NL2_N,Neuron,NL2
Eef2,NA,NL2_N,Neuron,NL2
Opa1,NA,NL2_N,Neuron,NL2
Ptpa,56,NL2_N,Neuron,NL2
Kcnn2,NA,NL2_N,Neuron,NL2
Kcnn3,34,NL2_N,Neuron,NL2
Strn4,NA,NL2_N,Neuron,NL2
Ctdsp1,NA,NL2_N,Neuron,NL2
Btbd1,38,NL2_N,Neuron,NL2
Tbc1d10a,NA,NL2_N,Neuron,NL2
Tubgcp3,NA,NL2_N,Neuron,NL2
Tnks1bp1,NA,NL2_N,Neuron,NL2
Vps33b,NA,NL2_N,Neuron,NL2
Bcl2l13,NA,NL2_N,Neuron,NL2
Cpne2,26,NL2_N,Neuron,NL2
Pcif1,86,NL2_N,Neuron,NL2
Nphp4,11,NL2_N,Neuron,NL2
Rab2b,NA,NL2_N,Neuron,NL2
Arhgap39,93,NL2_N,Neuron,NL2
Eif5,NA,NL2_N,Neuron,NL2
Ythdf1,NA,NL2_N,Neuron,NL2
Inpp5j,NA,NL2_N,Neuron,NL2
Fxyd7,17,NL2_N,Neuron,NL2
Anks1a,NA,NL2_N,Neuron,NL2
Dock4,69,NL2_N,Neuron,NL2
Sash1,NA,NL2_N,Neuron,NL2
Il1rapl1,63,NL2_N,Neuron,NL2
Arpc4,NA,NL2_N,Neuron,NL2
Ruvbl1,NA,NL2_N,Neuron,NL2
Plp1,NA,NL2_N,Neuron,NL2
Pcbp1,94,NL2_N,Neuron,NL2
Ppfia3,98,NL2_N,Neuron,NL2
Pdxp,58,NL2_N,Neuron,NL2
Nploc4,NA,NL2_N,Neuron,NL2
Actb,NA,NL2_N,Neuron,NL2
Mdga2,NA,NL2_N,Neuron,NL2
Nrgn,NA,NL2_N,Neuron,NL2
Rac3,NA,NL2_N,Neuron,NL2
Cdc42,NA,NL2_N,Neuron,NL2
Eif4a1,NA,NL2_N,Neuron,NL2
Lzts1,84,NL2_N,Neuron,NL2
Rps20,NA,NL2_N,Neuron,NL2
Snap25,99,NL2_N,Neuron,NL2
Megf8,7,NL2_N,Neuron,NL2
Rab5b,62,NL2_N,Neuron,NL2
Chp1,10,NL2_N,Neuron,NL2
Rab10,NA,NL2_N,Neuron,NL2
Rab8b,NA,NL2_N,Neuron,NL2
Ube2d3,43,NL2_N,Neuron,NL2
Ube2d1,32,NL2_N,Neuron,NL2
Ube2m,NA,NL2_N,Neuron,NL2
Ube2n,NA,NL2_N,Neuron,NL2
Actr2,NA,NL2_N,Neuron,NL2
Actr1a,NA,NL2_N,Neuron,NL2
Arf3,93,NL2_N,Neuron,NL2
Arl1,NA,NL2_N,Neuron,NL2
Ca10,36,NL2_N,Neuron,NL2
Abce1,NA,NL2_N,Neuron,NL2
Rap2b,72,NL2_N,Neuron,NL2
Rpl26,NA,NL2_N,Neuron,NL2
Stx1b,94,NL2_N,Neuron,NL2
Psme3,NA,NL2_N,Neuron,NL2
Rab6b,46,NL2_N,Neuron,NL2
Fgf12,71,NL2_N,Neuron,NL2
Rpl27,61,NL2_N,Neuron,NL2
Depdc5,NA,NL2_N,Neuron,NL2
Rpl37a,26,NL2_N,Neuron,NL2
Sec61a1,NA,NL2_N,Neuron,NL2
Arf4,52,NL2_N,Neuron,NL2
Lpar1,NA,NL2_N,Neuron,NL2
Cdk5r1,3,NL2_N,Neuron,NL2
Abat,NA,NL2_N,Neuron,NL2
Copz1,NA,NL2_N,Neuron,NL2
Ufm1,NA,NL2_N,Neuron,NL2
Dcaf7,NA,NL2_N,Neuron,NL2
Wdr5,41,NL2_N,Neuron,NL2
Hnrnpk,NA,NL2_N,Neuron,NL2
Ywhag,NA,NL2_N,Neuron,NL2
Usp46,NA,NL2_N,Neuron,NL2
Rras2,74,NL2_N,Neuron,NL2
Rps7,41,NL2_N,Neuron,NL2
Ppp1ca,NA,NL2_N,Neuron,NL2
Ppp1cb,NA,NL2_N,Neuron,NL2
Psmc1,66,NL2_N,Neuron,NL2
Psmc5,NA,NL2_N,Neuron,NL2
Rps8,NA,NL2_N,Neuron,NL2
Rps15a,NA,NL2_N,Neuron,NL2
Ywhae,NA,NL2_N,Neuron,NL2
Rps14,NA,NL2_N,Neuron,NL2
Rps23,NA,NL2_N,Neuron,NL2
Rps29,NA,NL2_N,Neuron,NL2
Rps11,NA,NL2_N,Neuron,NL2
Snrpd1,NA,NL2_N,Neuron,NL2
Snrpd2,NA,NL2_N,Neuron,NL2
Snrpd3,NA,NL2_N,Neuron,NL2
Arf6,67,NL2_N,Neuron,NL2
Psmc6,NA,NL2_N,Neuron,NL2
Kcnab2,68,NL2_N,Neuron,NL2
Abi2,90,NL2_N,Neuron,NL2
Tsc22d1,NA,NL2_N,Neuron,NL2
Eef1a2,NA,NL2_N,Neuron,NL2
Rps4x,NA,NL2_N,Neuron,NL2
Ppp2cb,67,NL2_N,Neuron,NL2
Rpl18a,NA,NL2_N,Neuron,NL2
Ap2s1,NA,NL2_N,Neuron,NL2
Rhob,NA,NL2_N,Neuron,NL2
Rps6,NA,NL2_N,Neuron,NL2
Vsnl1,NA,NL2_N,Neuron,NL2
H4c1,NA,NL2_N,Neuron,NL2
Gabra1,99,NL2_N,Neuron,NL2
Atp6v1b2,NA,NL2_N,Neuron,NL2
Rab1A,NA,NL2_N,Neuron,NL2
Rab3c,NA,NL2_N,Neuron,NL2
Ran,NA,NL2_N,Neuron,NL2
Rpl23,NA,NL2_N,Neuron,NL2
Ube2d2,NA,NL2_N,Neuron,NL2
Rps24,20,NL2_N,Neuron,NL2
Rps26,NA,NL2_N,Neuron,NL2
Gnb1,NA,NL2_N,Neuron,NL2
Gnb2,NA,NL2_N,Neuron,NL2
Gnb5,86,NL2_N,Neuron,NL2
Rpl30,NA,NL2_N,Neuron,NL2
Cycs,NA,NL2_N,Neuron,NL2
Rps3,NA,NL2_N,Neuron,NL2
Rpl32,14,NL2_N,Neuron,NL2
Rpl8,NA,NL2_N,Neuron,NL2
Pfn1,NA,NL2_N,Neuron,NL2
Rps27a,NA,NL2_N,Neuron,NL2
Tra2b,58,NL2_N,Neuron,NL2
Rac1,94,NL2_N,Neuron,NL2
Pafah1b1,NA,NL2_N,Neuron,NL2
Rab3a,NA,NL2_N,Neuron,NL2
Hspa8,100,NL2_N,Neuron,NL2
Vamp3,NA,NL2_N,Neuron,NL2
Tpt1,NA,NL2_N,Neuron,NL2
Mpc1,NA,NL2_N,Neuron,NL2
Cyth2,43,NL2_N,Neuron,NL2
Dnaja1,69,NL2_N,Neuron,NL2
Hspd1,90,NL2_N,Neuron,NL2
Vamp2,81,NL2_N,Neuron,NL2
Eif4e,NA,NL2_N,Neuron,NL2
Gabrb3,79,NL2_N,Neuron,NL2
Atp6v0c,67,NL2_N,Neuron,NL2
Mapk1,NA,NL2_N,Neuron,NL2
Ppp1cc,NA,NL2_N,Neuron,NL2
Gnas,NA,NL2_N,Neuron,NL2
Ywhaz,95,NL2_N,Neuron,NL2
Slc7a10,35,NL2_N,Neuron,NL2
Gabrb2,93,NL2_N,Neuron,NL2
Kcna2,84,NL2_N,Neuron,NL2
Kcnab1,33,NL2_N,Neuron,NL2
Crnkl1,5,NL2_N,Neuron,NL2
Hmgb1,NA,NL2_N,Neuron,NL2
Dynll1,NA,NL2_N,Neuron,NL2
Eif5a,NA,NL2_N,Neuron,NL2
Kcnj3,83,NL2_N,Neuron,NL2
Rps17,NA,NL2_N,Neuron,NL2
Ube2i,NA,NL2_N,Neuron,NL2
Selenow,NA,NL2_N,Neuron,NL2
Prkcg,NA,NL2_N,Neuron,NL2
Rala,67,NL2_N,Neuron,NL2
Rps12,NA,NL2_N,Neuron,NL2
Rps10,NA,NL2_N,Neuron,NL2
Ppp3ca,NA,NL2_N,Neuron,NL2
Ppp2ca,NA,NL2_N,Neuron,NL2
Phb,79,NL2_N,Neuron,NL2
Csnk2b,NA,NL2_N,Neuron,NL2
Rpl22,NA,NL2_N,Neuron,NL2
Rack1,NA,NL2_N,Neuron,NL2
Acta1,NA,NL2_N,Neuron,NL2
Prkacb,NA,NL2_N,Neuron,NL2
Ywhaq,NA,NL2_N,Neuron,NL2
Tuba4a,NA,NL2_N,Neuron,NL2
Tuba1a,NA,NL2_N,Neuron,NL2
Tubb4b,NA,NL2_N,Neuron,NL2
Prkcb,NA,NL2_N,Neuron,NL2
